Plate information 
G,0.6370,0.6560,0.6610,0.5940,0.5260,0.1270,0.1220,0.1170,0.1160,0.1150,,,
H,0.6610,0.5600,0.5740,0.5330,0.4630,0.1300,0.1310,0.1280,0.1300,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,40,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0900,0.0930,0.1010,0.0970,0.0980,0.0990,,,,,,,
B,0.6690,0.6760,0.6710,0.6640,0.6630,0.2030,0.1770,0.1900,0.1860,0.1710,,,
C,0.4870,0.5020,0.4970,0.4930,0.4850,0.1680,0.1580,0.1590,0.1590,0.1360,,,
D,0.6270,0.6700,0.6940,0.7160,0.6280,0.1810,0.1710,0.1710,0.1730,0.1870,,,
E,0.4120,0.4020,0.3750,0.3800,0.3950,0.1440,0.1420,0.1380,0.1400,0.1250,,,
F,0.4930,0.6500,0.6530,0.6300,0.5980,0.1290,0.1260,0.1240,0.1220,0.1150,,,
G,0.6430,0.6590,0.6650,0.6000,0.5300,0.1280,0.1210,0.1180,0.1210,0.1160,,,
H,0.6620,0.5640,0.5710,0.5290,0.4640,0.1300,0.1310,0.1290,0.1300,0.1280,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,41,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0830,0.0880,0.1000,0.0960,0.0980,0.0990,,,,,,,
B,0.6680,0.6750,0.6690,0.6630,0.6640,0.2030,0.1770,0.1940,0.1880,0.1770,,,
C,0.4850,0.5040,0.4960,0.4920,0.4860,0.1680,0.1590,0.1600,0.1600,0.1370,,,
D,0.6240,0.6710,0.7000,0.7180,0.6360,0.1800,0.1700,0.1720,0.1660,0.1880,,,
E,0.4110,0.3990,0.3740,0.3780,0.3940,0.1440,0.1420,0.1400,0.1340,0.1240,,,
F,0.4970,0.6430,0.6450,0.6320,0.5950,0.1300,0.1260,0.1220,0.1150,0.1130,,,
G,0.6440,0.6590,0.6630,0.5990,0.5280,0.1280,0.1200,0.1170,0.1170,0.1150,,,
H,0.6610,0.5630,0.5700,0.5320,0.4610,0.1280,0.1300,0.1280,0.1290,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,42,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0840,0.0900,0.0990,0.0970,0.0980,0.1020,,,,,,,
B,0.6670,0.6730,0.6670,0.6630,0.6640,0.2080,0.1800,0.1950,0.1870,0.1690,,,
C,0.4810,0.5000,0.4950,0.4910,0.4850,0.1700,0.1610,0.1620,0.1560,0.1350,,,
D,0.6260,0.6720,0.7060,0.7220,0.6460,0.1810,0.1710,0.1710,0.1680,0.1910,,,
E,0.4110,0.4000,0.3740,0.3770,0.3940,0.1440,0.1410,0.1370,0.1350,0.1240,,,
F,0.4940,0.6350,0.6460,0.6380,0.5930,0.1300,0.1290,0.1210,0.1160,0.1130,,,
G,0.6390,0.6570,0.6620,0.5990,0.5200,0.1250,0.1250,0.1160,0.1180,0.1160,,,
H,0.6660,0.5630,0.5680,0.5310,0.4600,0.1280,0.1310,0.1280,0.1290,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,43,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0850,0.0910,0.0990,0.0960,0.0980,0.1050,,,,,,,
B,0.6680,0.6740,0.6670,0.6610,0.6640,0.2070,0.1780,0.1950,0.1900,0.1720,,,
C,0.4810,0.5000,0.4930,0.4900,0.4830,0.1680,0.1590,0.1610,0.1600,0.1370,,,
D,0.6240,0.6700,0.7090,0.7230,0.6540,0.1810,0.1720,0.1730,0.1750,0.1900,,,
E,0.4080,0.3990,0.3700,0.3760,0.3940,0.1450,0.1440,0.1410,0.1410,0.1240,,,
F,0.4940,0.6340,0.6450,0.6360,0.5880,0.1270,0.1260,0.1220,0.1130,0.1130,,,
G,0.6450,0.6590,0.6630,0.5970,0.5200,0.1200,0.1200,0.1170,0.1160,0.1160,,,
H,0.6710,0.5670,0.5650,0.5260,0.4580,0.1280,0.1300,0.1270,0.1290,0.1270,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,44,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0880,0.0910,0.0990,0.0970,0.0950,0.1070,,,,,,,
B,0.6690,0.6740,0.6670,0.6600,0.6620,0.2080,0.1790,0.1930,0.1900,0.1720,,,
C,0.4780,0.4980,0.4920,0.4890,0.4820,0.1650,0.1570,0.1610,0.1580,0.1350,,,
D,0.6210,0.6690,0.7140,0.7260,0.6580,0.1770,0.1690,0.1710,0.1700,0.1920,,,
E,0.4090,0.3970,0.3700,0.3730,0.3900,0.1430,0.1390,0.1360,0.1370,0.1260,,,
F,0.4960,0.6320,0.6430,0.6350,0.5830,0.1270,0.1250,0.1130,0.1110,0.1130,,,
G,0.6420,0.6580,0.6630,0.5990,0.5230,0.1270,0.1240,0.1160,0.1150,0.1170,,,
H,0.6710,0.5660,0.5670,0.5310,0.4570,0.1280,0.1310,0.1280,0.1290,0.1250,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,45,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0810,0.0900,0.0990,0.0960,0.0970,0.1160,,,,,,,
B,0.6650,0.6720,0.6640,0.6610,0.6650,0.2080,0.1780,0.1930,0.1870,0.1670,,,
C,0.4770,0.4970,0.4910,0.4900,0.4840,0.1670,0.1590,0.1600,0.1550,0.1340,,,
D,0.6180,0.6670,0.7180,0.7300,0.6670,0.1780,0.1710,0.1690,0.1670,0.1940,,,
E,0.4060,0.3920,0.3660,0.3730,0.3890,0.1420,0.1400,0.1370,0.1390,0.1270,,,
F,0.4930,0.6300,0.6410,0.6380,0.5820,0.1250,0.1220,0.1150,0.1120,0.1130,,,
G,0.6430,0.6590,0.6630,0.6000,0.5240,0.1270,0.1200,0.1170,0.1140,0.1170,,,
H,0.6770,0.5730,0.5670,0.5260,0.4600,0.1270,0.1290,0.1260,0.1290,0.1270,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,46,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0810,0.0900,0.0990,0.0960,0.0980,0.1300,,,,,,,
B,0.6630,0.6700,0.6630,0.6590,0.6630,0.2110,0.1800,0.1940,0.1880,0.1740,,,
C,0.4770,0.4960,0.4900,0.4890,0.4830,0.1670,0.1600,0.1610,0.1600,0.1390,,,
D,0.6160,0.6690,0.7220,0.7270,0.6750,0.1800,0.1720,0.1730,0.1730,0.1980,,,
E,0.4080,0.3950,0.3700,0.3730,0.3910,0.1450,0.1420,0.1400,0.1420,0.1260,,,
F,0.5020,0.6310,0.6470,0.6420,0.5880,0.1250,0.1220,0.1170,0.1160,0.1130,,,
G,0.6440,0.6590,0.6630,0.6000,0.5240,0.1250,0.1190,0.1150,0.1150,0.1170,,,
H,0.6780,0.5780,0.5640,0.5270,0.4560,0.1260,0.1290,0.1250,0.1280,0.1270,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,47,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0830,0.0910,0.0990,0.0970,0.0980,0.1490,,,,,,,
B,0.6630,0.6700,0.6630,0.6610,0.6620,0.2120,0.1800,0.1950,0.1880,0.1670,,,
C,0.4760,0.4970,0.4930,0.4870,0.4820,0.1680,0.1610,0.1600,0.1560,0.1370,,,
D,0.6160,0.6680,0.7270,0.7270,0.6770,0.1790,0.1710,0.1710,0.1720,0.1980,,,
E,0.4040,0.3940,0.3670,0.3720,0.3880,0.1450,0.1440,0.1420,0.1420,0.1260,,,
F,0.5010,0.6300,0.6430,0.6360,0.5860,0.1280,0.1240,0.1200,0.1170,0.1140,,,
G,0.6480,0.6590,0.6620,0.5940,0.5220,0.1240,0.1200,0.1160,0.1150,0.1170,,,
H,0.6800,0.5690,0.5640,0.5280,0.4570,0.1250,0.1290,0.1270,0.1270,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,48,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0860,0.0930,0.1010,0.0970,0.0980,0.1730,,,,,,,
B,0.6650,0.6710,0.6630,0.6590,0.6630,0.2150,0.1800,0.1970,0.1930,0.1740,,,
C,0.4790,0.4980,0.4920,0.4910,0.4850,0.1700,0.1610,0.1620,0.1620,0.1400,,,
D,0.6120,0.6690,0.7280,0.7280,0.6780,0.1830,0.1740,0.1730,0.1740,0.2020,,,
E,0.4050,0.3920,0.3680,0.3720,0.3900,0.1480,0.1450,0.1450,0.1420,0.1280,,,
F,0.5020,0.6260,0.6430,0.6380,0.5930,0.1290,0.1290,0.1250,0.1230,0.1140,,,
G,0.6470,0.6590,0.6600,0.5980,0.5250,0.1290,0.1280,0.1170,0.1170,0.1180,,,
H,0.6810,0.5660,0.5640,0.5260,0.4510,0.1270,0.1290,0.1260,0.1280,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,49,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0830,0.0920,0.0990,0.0960,0.0980,0.1980,,,,,,,
B,0.6650,0.6710,0.6620,0.6590,0.6610,0.2160,0.1850,0.1970,0.1900,0.1730,,,
C,0.4780,0.4970,0.4910,0.4890,0.4840,0.1700,0.1650,0.1640,0.1610,0.1380,,,
D,0.6130,0.6680,0.7290,0.7270,0.6750,0.1810,0.1730,0.1710,0.1690,0.2030,,,
E,0.4050,0.3920,0.3650,0.3710,0.3900,0.1480,0.1460,0.1440,0.1420,0.1280,,,
F,0.5020,0.6270,0.6450,0.6380,0.6000,0.1310,0.1280,0.1250,0.1200,0.1140,,,
G,0.6450,0.6580,0.6610,0.5980,0.5260,0.1290,0.1180,0.1160,0.1160,0.1190,,,
H,0.6860,0.5640,0.5640,0.5270,0.4480,0.1260,0.1280,0.1250,0.1270,0.1250,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,50,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0850,0.0920,0.0990,0.0960,0.0980,0.2350,,,,,,,
B,0.6660,0.6700,0.6600,0.6580,0.6610,0.2150,0.1830,0.2000,0.1940,0.1710,,,
C,0.4770,0.4950,0.4880,0.4860,0.4820,0.1680,0.1620,0.1650,0.1630,0.1430,,,
D,0.6030,0.6660,0.7290,0.7250,0.6710,0.1780,0.1720,0.1730,0.1740,0.2070,,,
E,0.4030,0.3890,0.3610,0.3660,0.3840,0.1440,0.1450,0.1420,0.1420,0.1280,,,
F,0.5040,0.6240,0.6420,0.6330,0.6040,0.1260,0.1250,0.1180,0.1150,0.1140,,,
G,0.6460,0.6580,0.6610,0.5960,0.5240,0.1270,0.1210,0.1170,0.1160,0.1190,,,
H,0.6910,0.5670,0.5650,0.5280,0.4460,0.1250,0.1280,0.1250,0.1270,0.1250,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,51,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0850,0.0910,0.1000,0.0970,0.0980,0.2470,,,,,,,
B,0.6630,0.6690,0.6600,0.6560,0.6600,0.2190,0.1840,0.1990,0.1920,0.1690,,,
C,0.4770,0.4960,0.4900,0.4890,0.4830,0.1700,0.1630,0.1640,0.1600,0.1360,,,
D,0.6060,0.6670,0.7300,0.7270,0.6690,0.1810,0.1730,0.1730,0.1700,0.2110,,,
E,0.4030,0.3870,0.3630,0.3690,0.3870,0.1470,0.1450,0.1440,0.1460,0.1280,,,
F,0.5050,0.6210,0.6450,0.6340,0.6080,0.1300,0.1240,0.1200,0.1150,0.1130,,,
G,0.6460,0.6560,0.6600,0.5970,0.5300,0.1260,0.1200,0.1170,0.1160,0.1200,,,
H,0.6920,0.5640,0.5650,0.5290,0.4440,0.1250,0.1280,0.1240,0.1260,0.1250,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,52,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0830,0.0920,0.1010,0.0980,0.0990,0.2620,,,,,,,
B,0.6620,0.6690,0.6590,0.6560,0.6580,0.2160,0.1810,0.1970,0.1920,0.1750,,,
C,0.4760,0.4950,0.4890,0.4880,0.4830,0.1660,0.1610,0.1620,0.1620,0.1430,,,
D,0.6020,0.6670,0.7320,0.7270,0.6680,0.1770,0.1680,0.1690,0.1720,0.2100,,,
E,0.3990,0.3890,0.3610,0.3670,0.3830,0.1440,0.1420,0.1420,0.1440,0.1300,,,
F,0.5020,0.6180,0.6430,0.6290,0.6090,0.1260,0.1250,0.1190,0.1120,0.1130,,,
G,0.6430,0.6560,0.6580,0.5950,0.5290,0.1250,0.1220,0.1170,0.1160,0.1190,,,
H,0.6940,0.5640,0.5690,0.5280,0.4450,0.1240,0.1270,0.1240,0.1250,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,53,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0850,0.0910,0.1000,0.0970,0.0970,0.2850,,,,,,,
B,0.6620,0.6680,0.6580,0.6560,0.6580,0.2160,0.1820,0.1970,0.1910,0.1690,,,
C,0.4770,0.4950,0.4900,0.4880,0.4840,0.1700,0.1630,0.1620,0.1610,0.1380,,,
D,0.6020,0.6680,0.7320,0.7320,0.6750,0.1830,0.1730,0.1710,0.1720,0.2120,,,
E,0.4020,0.3910,0.3630,0.3690,0.3890,0.1500,0.1450,0.1430,0.1460,0.1300,,,
F,0.5050,0.6100,0.6440,0.6320,0.6130,0.1290,0.1230,0.1180,0.1190,0.1140,,,
G,0.6430,0.6560,0.6580,0.5940,0.5300,0.1260,0.1250,0.1190,0.1190,0.1200,,,
H,0.6960,0.5640,0.5660,0.5370,0.4440,0.1230,0.1260,0.1230,0.1250,0.1270,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,54,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0840,0.0900,0.1010,0.0990,0.0990,0.3050,,,,,,,
B,0.6590,0.6650,0.6570,0.6560,0.6580,0.2180,0.1830,0.2000,0.1920,0.1730,,,
C,0.4740,0.4950,0.4890,0.4890,0.4830,0.1700,0.1630,0.1630,0.1620,0.1410,,,
D,0.6010,0.6690,0.7310,0.7360,0.6750,0.1810,0.1740,0.1720,0.1710,0.2210,,,
E,0.3980,0.3870,0.3610,0.3660,0.3860,0.1510,0.1470,0.1440,0.1450,0.1300,,,
F,0.5050,0.6030,0.6420,0.6280,0.6110,0.1300,0.1250,0.1220,0.1210,0.1150,,,
G,0.6420,0.6550,0.6560,0.5920,0.5250,0.1280,0.1220,0.1180,0.1210,0.1220,,,
H,0.6950,0.5630,0.5670,0.5390,0.4430,0.1220,0.1250,0.1240,0.1240,0.1240,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,55,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0840,0.0910,0.1000,0.0950,0.0970,0.3300,,,,,,,
B,0.6570,0.6640,0.6560,0.6550,0.6560,0.2210,0.1850,0.2020,0.1920,0.1730,,,
C,0.4760,0.4940,0.4870,0.4860,0.4830,0.1690,0.1650,0.1630,0.1630,0.1380,,,
D,0.5970,0.6700,0.7270,0.7350,0.6760,0.1800,0.1710,0.1710,0.1720,0.2220,,,
E,0.3970,0.3850,0.3590,0.3650,0.3820,0.1520,0.1470,0.1450,0.1400,0.1310,,,
F,0.5080,0.6030,0.6420,0.6300,0.6130,0.1290,0.1220,0.1160,0.1110,0.1150,,,
G,0.6440,0.6550,0.6560,0.5950,0.5240,0.1260,0.1200,0.1180,0.1160,0.1230,,,
H,0.6970,0.5610,0.5660,0.5420,0.4400,0.1220,0.1260,0.1230,0.1240,0.1280,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,56,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0840,0.0900,0.1000,0.0980,0.0990,0.3480,,,,,,,
B,0.6580,0.6640,0.6550,0.6550,0.6560,0.2230,0.1840,0.2000,0.1920,0.1690,,,
C,0.4770,0.4930,0.4870,0.4880,0.4830,0.1690,0.1640,0.1620,0.1620,0.1380,,,
D,0.5980,0.6730,0.7250,0.7380,0.6810,0.1840,0.1720,0.1710,0.1710,0.2290,,,
E,0.4000,0.3860,0.3590,0.3660,0.3850,0.1550,0.1510,0.1480,0.1460,0.1330,,,
F,0.5060,0.5970,0.6420,0.6310,0.6150,0.1320,0.1270,0.1220,0.1160,0.1160,,,
G,0.6450,0.6550,0.6580,0.6000,0.5270,0.1270,0.1230,0.1180,0.1170,0.1230,,,
H,0.6980,0.5600,0.5720,0.5500,0.4380,0.1220,0.1260,0.1220,0.1220,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,57,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0830,0.0920,0.0990,0.0960,0.0960,0.3710,,,,,,,
B,0.6550,0.6640,0.6550,0.6530,0.6550,0.2230,0.1860,0.2040,0.1950,0.1710,,,
C,0.4740,0.4930,0.4870,0.4870,0.4830,0.1690,0.1650,0.1640,0.1650,0.1390,,,
D,0.5990,0.6790,0.7240,0.7410,0.6840,0.1820,0.1750,0.1740,0.1750,0.2290,,,
E,0.3970,0.3860,0.3580,0.3650,0.3860,0.1560,0.1530,0.1500,0.1490,0.1340,,,
F,0.5030,0.5910,0.6400,0.6320,0.6170,0.1320,0.1300,0.1240,0.1180,0.1160,,,
G,0.6400,0.6530,0.6550,0.6010,0.5280,0.1280,0.1250,0.1190,0.1190,0.1240,,,
H,0.7020,0.5620,0.5740,0.5550,0.4420,0.1210,0.1260,0.1210,0.1230,0.1260,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,58,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0870,0.0910,0.1000,0.0970,0.0990,0.3890,,,,,,,
B,0.6560,0.6640,0.6520,0.6530,0.6570,0.2230,0.1840,0.2020,0.1940,0.1700,,,
C,0.4750,0.4930,0.4880,0.4880,0.4850,0.1700,0.1620,0.1620,0.1640,0.1370,,,
D,0.5950,0.6820,0.7210,0.7420,0.6860,0.1830,0.1720,0.1710,0.1740,0.2280,,,
E,0.3990,0.3850,0.3580,0.3650,0.3850,0.1550,0.1500,0.1480,0.1490,0.1340,,,
F,0.5060,0.5900,0.6380,0.6320,0.6080,0.1330,0.1250,0.1210,0.1160,0.1170,,,
G,0.6420,0.6530,0.6550,0.6010,0.5270,0.1300,0.1270,0.1200,0.1180,0.1240,,,
H,0.6990,0.5640,0.5740,0.5610,0.4380,0.1220,0.1250,0.1230,0.1220,0.1290,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",35.55,36.9,20.5,21,Meas B,0,0,De=1st Ex=Btm Em=N/A,59,2/18/2025 9:14:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,43509,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0820,0.0910,0.0970,0.0940,0.0960,0.4060,,,,,,,
B,0.6520,0.6610,0.6490,0.6510,0.6560,0.2250,0.1840,0.2020,0.1920,0.1680,,,
C,0.4700,0.4910,0.4860,0.4850,0.4830,0.1660,0.1630,0.1610,0.1590,0.1360,,,
D,0.5950,0.6830,0.7200,0.7420,0.6900,0.1800,0.1700,0.1680,0.1620,0.2340,,,
